id,organisation_id,project_id,permit_template_id,permit_status,starts_on,ends_on,created_on,modified_on,requested_by,approved_by,cancelled_by
12765,2281,3,20,AWAITING_FINAL_SIGN_OFF,2022-05-24 20:45:48,2022-05-25 06:45:48,2022-05-24 20:46:30,2022-05-25 05:46:30.000,1,108.0,
12766,2281,2,10,CLOSED,2022-05-01 21:27:55,2022-05-02 02:27:55,2022-05-01 21:29:03,2022-05-02 02:29:03.000,83,118.0,
12767,2281,2,20,CLOSED,2022-05-28 07:49:07,2022-05-28 17:49:07,2022-05-28 07:50:19,2022-05-28 17:50:19.000,6,102.0,
12768,2281,3,20,OPEN,2022-05-29 15:40:27,2022-05-30 01:40:27,2022-05-29 15:41:50,2022-05-29 16:05:50.000,92,114.0,
12769,2281,4,20,OPEN,2022-05-23 04:06:49,2022-05-23 14:06:49,2022-05-23 04:08:02,2022-05-23 04:32:02.000,67,113.0,
12770,2281,2,10,OPEN,2022-05-21 05:30:14,2022-05-21 10:30:14,2022-05-21 05:31:28,2022-05-21 05:37:28.000,34,110.0,
12771,2281,3,30,AWAITING_FINAL_SIGN_OFF,2022-05-14 19:52:23,2022-05-15 19:52:23,2022-05-14 19:53:14,2022-05-15 17:14:50.000,9,116.0,
12772,2281,3,10,CLOSED,2022-05-28 04:18:50,2022-05-28 09:18:50,2022-05-28 04:19:30,2022-05-28 09:19:30.000,24,113.0,
12773,2281,4,30,REQUESTED,2022-05-22 15:21:04,2022-05-23 15:21:04,2022-05-22 15:21:56,2022-05-22 15:21:56.000,83,,
12774,2281,2,30,REQUESTED,2022-05-06 12:10:17,2022-05-07 12:10:17,2022-05-06 12:11:15,2022-05-06 12:11:15.000,56,,
12775,2281,3,10,OPEN,2022-05-16 04:10:19,2022-05-16 09:10:19,2022-05-16 04:11:26,2022-05-16 04:17:26.000,89,118.0,
12776,2281,2,10,CLOSED,2022-05-17 11:22:44,2022-05-17 16:22:44,2022-05-17 11:23:48,2022-05-17 16:23:48.000,34,118.0,
12777,2281,1,20,OPEN,2022-05-16 05:40:06,2022-05-16 15:40:06,2022-05-16 05:41:24,2022-05-16 06:05:24.000,96,112.0,
12778,2281,4,30,CLOSED,2022-05-27 03:09:49,2022-05-28 03:09:49,2022-05-27 03:10:50,2022-05-28 03:10:50.000,88,115.0,
12779,2281,1,40,REJECTED,2022-05-24 23:24:13,2022-05-26 11:24:13,2022-05-24 23:25:11,2022-05-25 00:29:59.000,61,,110.0
12780,2281,3,40,CLOSED,2022-05-09 20:33:06,2022-05-11 08:33:06,2022-05-09 20:33:56,2022-05-11 08:33:56.000,77,110.0,
12781,2281,3,30,CLOSED,2022-05-10 08:36:29,2022-05-11 08:36:29,2022-05-10 08:37:10,2022-05-11 08:37:10.000,25,104.0,
12782,2281,2,10,OPEN,2022-05-14 21:31:44,2022-05-15 02:31:44,2022-05-14 21:33:02,2022-05-14 21:39:02.000,59,112.0,
12783,2281,3,10,OPEN,2022-05-07 17:40:01,2022-05-07 22:40:01,2022-05-07 17:40:51,2022-05-07 17:46:51.000,61,116.0,
12784,2281,3,10,CLOSED,2022-05-13 12:33:51,2022-05-13 17:33:51,2022-05-13 12:34:31,2022-05-13 17:34:31.000,100,118.0,
12785,2281,3,10,OPEN,2022-05-23 22:06:36,2022-05-24 03:06:36,2022-05-23 22:08:04,2022-05-23 22:14:04.000,10,116.0,
12786,2281,3,20,AWAITING_FINAL_SIGN_OFF,2022-05-12 18:51:46,2022-05-13 04:51:46,2022-05-12 18:52:21,2022-05-13 03:52:21.000,28,116.0,
12787,2281,3,10,CLOSED,2022-05-04 09:56:47,2022-05-04 14:56:47,2022-05-04 09:57:32,2022-05-04 14:57:32.000,57,110.0,
12788,2281,3,10,CLOSED,2022-05-24 18:30:29,2022-05-24 23:30:29,2022-05-24 18:31:50,2022-05-24 23:31:50.000,53,108.0,
12789,2281,2,30,OPEN,2022-05-12 16:14:11,2022-05-13 16:14:11,2022-05-12 16:15:40,2022-05-12 17:42:04.000,51,112.0,
12790,2281,2,10,REJECTED,2022-05-09 00:21:22,2022-05-09 05:21:22,2022-05-09 00:22:02,2022-05-09 00:25:56.000,83,,115.0
12791,2281,1,10,OPEN,2022-05-13 22:32:33,2022-05-14 03:32:33,2022-05-13 22:33:31,2022-05-13 22:39:31.000,28,118.0,
12792,2281,1,10,OPEN,2022-05-12 07:26:22,2022-05-12 12:26:22,2022-05-12 07:27:09,2022-05-12 07:33:09.000,54,113.0,
12793,2281,3,20,OPEN,2022-05-10 02:23:09,2022-05-10 12:23:09,2022-05-10 02:24:08,2022-05-10 02:48:08.000,77,105.0,
12794,2281,2,10,REQUESTED,2022-05-08 05:54:56,2022-05-08 10:54:56,2022-05-08 05:56:04,2022-05-08 05:56:04.000,25,,
12795,2281,1,30,CLOSED,2022-05-09 00:30:52,2022-05-10 00:30:52,2022-05-09 00:31:43,2022-05-10 00:31:43.000,46,114.0,
12796,2281,4,30,CLOSED,2022-05-12 03:10:14,2022-05-13 03:10:14,2022-05-12 03:10:50,2022-05-13 03:10:50.000,42,118.0,
12797,2281,3,20,OPEN,2022-05-25 00:48:41,2022-05-25 10:48:41,2022-05-25 00:49:19,2022-05-25 01:13:19.000,41,119.0,
12798,2281,1,10,AWAITING_FINAL_SIGN_OFF,2022-05-21 23:35:31,2022-05-22 04:35:31,2022-05-21 23:36:15,2022-05-22 04:06:15.000,89,103.0,
12799,2281,3,20,CLOSED,2022-05-30 01:53:09,2022-05-30 11:53:09,2022-05-30 01:53:44,2022-05-30 11:53:44.000,35,101.0,
12800,2281,2,10,OPEN,2022-05-28 13:41:19,2022-05-28 18:41:19,2022-05-28 13:42:42,2022-05-28 13:48:42.000,1,118.0,
12801,2281,2,10,CLOSED,2022-05-13 05:36:03,2022-05-13 10:36:03,2022-05-13 05:37:19,2022-05-13 10:37:19.000,20,107.0,
12802,2281,3,30,OPEN,2022-05-11 01:45:44,2022-05-12 01:45:44,2022-05-11 01:46:50,2022-05-11 03:13:14.000,49,110.0,
12803,2281,2,30,OPEN,2022-05-02 17:06:42,2022-05-03 17:06:42,2022-05-02 17:07:43,2022-05-02 18:34:07.000,66,115.0,
12804,2281,4,30,REJECTED,2022-05-20 20:29:52,2022-05-21 20:29:52,2022-05-20 20:31:13,2022-05-20 21:10:05.800,29,,105.0
12805,2281,2,20,OPEN,2022-05-18 19:58:21,2022-05-19 05:58:21,2022-05-18 19:58:56,2022-05-18 20:22:56.000,60,102.0,
12806,2281,2,30,CLOSED,2022-05-31 19:06:45,2022-06-01 19:06:45,2022-05-31 19:08:12,2022-06-01 19:08:12.000,78,115.0,
12807,2281,2,10,CLOSED,2022-05-27 13:26:01,2022-05-27 18:26:01,2022-05-27 13:26:36,2022-05-27 18:26:36.000,17,117.0,
12808,2281,3,20,AWAITING_FINAL_SIGN_OFF,2022-05-15 12:44:29,2022-05-15 22:44:29,2022-05-15 12:45:51,2022-05-15 21:45:51.000,88,117.0,
12809,2281,2,10,AWAITING_FINAL_SIGN_OFF,2022-05-10 08:10:33,2022-05-10 13:10:33,2022-05-10 08:11:24,2022-05-10 12:41:24.000,72,110.0,
12810,2281,2,20,CLOSED,2022-05-13 16:19:09,2022-05-14 02:19:09,2022-05-13 16:19:43,2022-05-14 02:19:43.000,5,118.0,
12811,2281,1,20,OPEN,2022-05-21 03:13:59,2022-05-21 13:13:59,2022-05-21 03:15:17,2022-05-21 03:39:17.000,71,107.0,
12812,2281,2,10,OPEN,2022-05-09 13:57:37,2022-05-09 18:57:37,2022-05-09 13:58:35,2022-05-09 14:04:35.000,15,116.0,
12813,2281,2,20,REQUESTED,2022-05-06 09:24:36,2022-05-06 19:24:36,2022-05-06 09:25:23,2022-05-06 09:25:23.000,61,,
12814,2281,4,30,CLOSED,2022-05-15 05:36:28,2022-05-16 05:36:28,2022-05-15 05:36:58,2022-05-16 05:36:58.000,21,113.0,
12815,2281,2,10,REQUESTED,2022-05-27 09:48:04,2022-05-27 14:48:04,2022-05-27 09:48:47,2022-05-27 09:48:47.000,11,,
12816,2281,2,20,CLOSED,2022-05-28 02:19:20,2022-05-28 12:19:20,2022-05-28 02:20:29,2022-05-28 12:20:29.000,87,103.0,
12817,2281,2,10,CLOSED,2022-05-03 01:11:20,2022-05-03 06:11:20,2022-05-03 01:12:44,2022-05-03 06:12:44.000,27,118.0,
12818,2281,1,10,REQUESTED,2022-05-23 17:04:20,2022-05-23 22:04:20,2022-05-23 17:05:05,2022-05-23 17:05:05.000,5,,
12819,2281,3,20,CLOSED,2022-05-11 14:58:00,2022-05-12 00:58:00,2022-05-11 14:58:43,2022-05-12 00:58:43.000,14,113.0,
12820,2281,3,20,REQUESTED,2022-05-21 01:49:38,2022-05-21 11:49:38,2022-05-21 01:50:41,2022-05-21 01:50:41.000,1,,
12821,2281,2,20,OPEN,2022-05-03 08:49:34,2022-05-03 18:49:34,2022-05-03 08:51:01,2022-05-03 09:15:01.000,30,109.0,
12822,2281,2,10,CLOSED,2022-05-08 16:54:08,2022-05-08 21:54:08,2022-05-08 16:55:24,2022-05-08 21:55:24.000,99,103.0,
12823,2281,3,20,OPEN,2022-05-29 14:24:31,2022-05-30 00:24:31,2022-05-29 14:25:02,2022-05-29 14:49:02.000,26,103.0,
12824,2281,2,20,OPEN,2022-05-16 05:18:11,2022-05-16 15:18:11,2022-05-16 05:19:11,2022-05-16 05:43:11.000,8,103.0,
12825,2281,1,30,CLOSED,2022-05-10 07:25:57,2022-05-11 07:25:57,2022-05-10 07:26:48,2022-05-11 07:26:48.000,45,107.0,
12826,2281,2,40,CLOSED,2022-05-21 05:08:01,2022-05-22 17:08:01,2022-05-21 05:08:47,2022-05-22 17:08:47.000,27,110.0,
12827,2281,2,10,REQUESTED,2022-05-18 17:29:57,2022-05-18 22:29:57,2022-05-18 17:31:09,2022-05-18 17:31:09.000,96,,
12828,2281,3,20,OPEN,2022-05-30 09:06:13,2022-05-30 19:06:13,2022-05-30 09:07:28,2022-05-30 09:31:28.000,80,113.0,
12829,2281,2,20,AWAITING_FINAL_SIGN_OFF,2022-05-18 17:53:59,2022-05-19 03:53:59,2022-05-18 17:55:22,2022-05-19 02:55:22.000,23,118.0,
12830,2281,2,10,CLOSED,2022-05-02 18:59:50,2022-05-02 23:59:50,2022-05-02 19:01:08,2022-05-03 00:01:08.000,11,107.0,
12831,2281,3,10,CLOSED,2022-05-28 18:23:31,2022-05-28 23:23:31,2022-05-28 18:24:13,2022-05-28 23:24:13.000,73,111.0,
12832,2281,2,30,AWAITING_FINAL_SIGN_OFF,2022-05-17 07:33:47,2022-05-18 07:33:47,2022-05-17 07:34:36,2022-05-18 04:56:12.000,7,110.0,
12833,2281,1,40,CLOSED,2022-05-03 03:52:51,2022-05-04 15:52:51,2022-05-03 03:53:35,2022-05-04 15:53:35.000,61,109.0,
12834,2281,3,40,OPEN,2022-05-11 13:21:57,2022-05-13 01:21:57,2022-05-11 13:23:16,2022-05-11 16:16:04.000,55,109.0,
12835,2281,2,30,CLOSED,2022-05-31 16:44:51,2022-06-01 16:44:51,2022-05-31 16:45:28,2022-06-01 16:45:28.000,33,103.0,
12836,2281,4,40,OPEN,2022-05-01 18:32:57,2022-05-03 06:32:57,2022-05-01 18:33:48,2022-05-01 21:26:36.000,78,107.0,
12837,2281,4,30,REQUESTED,2022-05-12 19:27:17,2022-05-13 19:27:17,2022-05-12 19:27:48,2022-05-12 19:27:48.000,14,,
12838,2281,2,10,CLOSED,2022-05-19 00:40:32,2022-05-19 05:40:32,2022-05-19 00:41:49,2022-05-19 05:41:49.000,98,108.0,
12839,2281,1,30,OPEN,2022-05-21 17:48:05,2022-05-22 17:48:05,2022-05-21 17:49:17,2022-05-21 19:15:41.000,31,109.0,
12840,2281,2,30,REQUESTED,2022-05-14 13:35:00,2022-05-15 13:35:00,2022-05-14 13:35:48,2022-05-14 13:35:48.000,14,,
12841,2281,1,10,OPEN,2022-05-27 07:04:47,2022-05-27 12:04:47,2022-05-27 07:05:54,2022-05-27 07:11:54.000,55,101.0,
12842,2281,2,10,OPEN,2022-05-29 06:20:33,2022-05-29 11:20:33,2022-05-29 06:21:29,2022-05-29 06:27:29.000,92,110.0,
12843,2281,4,20,REQUESTED,2022-05-05 18:03:21,2022-05-06 04:03:21,2022-05-05 18:03:52,2022-05-05 18:03:52.000,11,,
12844,2281,2,10,CLOSED,2022-05-19 10:05:21,2022-05-19 15:05:21,2022-05-19 10:06:39,2022-05-19 15:06:39.000,76,106.0,
12845,2281,3,10,REQUESTED,2022-05-06 07:01:32,2022-05-06 12:01:32,2022-05-06 07:02:07,2022-05-06 07:02:07.000,76,,
12846,2281,2,10,CLOSED,2022-05-07 23:20:03,2022-05-08 04:20:03,2022-05-07 23:21:30,2022-05-08 04:21:30.000,100,115.0,
12847,2281,4,20,OPEN,2022-05-06 22:32:08,2022-05-07 08:32:08,2022-05-06 22:33:32,2022-05-06 22:57:32.000,90,115.0,
12848,2281,3,10,CLOSED,2022-05-07 15:10:42,2022-05-07 20:10:42,2022-05-07 15:11:23,2022-05-07 20:11:23.000,51,101.0,
12849,2281,2,40,CLOSED,2022-05-06 05:13:42,2022-05-07 17:13:42,2022-05-06 05:14:59,2022-05-07 17:14:59.000,97,119.0,
12850,2281,2,30,CLOSED,2022-05-30 13:53:12,2022-05-31 13:53:12,2022-05-30 13:53:49,2022-05-31 13:53:49.000,35,104.0,
12851,2281,1,10,CLOSED,2022-05-12 17:33:31,2022-05-12 22:33:31,2022-05-12 17:34:20,2022-05-12 22:34:20.000,72,119.0,
12852,2281,3,10,CLOSED,2022-05-27 16:38:16,2022-05-27 21:38:16,2022-05-27 16:39:09,2022-05-27 21:39:09.000,84,115.0,
12853,2281,2,10,OPEN,2022-05-23 07:33:27,2022-05-23 12:33:27,2022-05-23 07:34:42,2022-05-23 07:40:42.000,13,115.0,
12854,2281,1,30,CLOSED,2022-05-31 20:31:52,2022-06-01 20:31:52,2022-05-31 20:32:37,2022-06-01 20:32:37.000,32,111.0,
12855,2281,2,10,REQUESTED,2022-05-08 14:54:44,2022-05-08 19:54:44,2022-05-08 14:55:16,2022-05-08 14:55:16.000,43,,
12856,2281,3,30,OPEN,2022-05-19 20:40:31,2022-05-20 20:40:31,2022-05-19 20:41:38,2022-05-19 22:08:02.000,19,113.0,
12857,2281,1,10,OPEN,2022-05-19 04:17:12,2022-05-19 09:17:12,2022-05-19 04:17:46,2022-05-19 04:23:46.000,76,108.0,
12858,2281,1,20,OPEN,2022-05-20 09:12:57,2022-05-20 19:12:57,2022-05-20 09:13:56,2022-05-20 09:37:56.000,11,104.0,
12859,2281,3,10,CLOSED,2022-05-12 08:15:43,2022-05-12 13:15:43,2022-05-12 08:16:14,2022-05-12 13:16:14.000,20,116.0,
12860,2281,3,20,OPEN,2022-05-18 04:47:02,2022-05-18 14:47:02,2022-05-18 04:48:30,2022-05-18 05:12:30.000,19,114.0,
12861,2281,3,30,CLOSED,2022-05-03 11:57:28,2022-05-04 11:57:28,2022-05-03 11:58:23,2022-05-04 11:58:23.000,24,105.0,
12862,2281,3,30,CLOSED,2022-05-24 03:06:40,2022-05-25 03:06:40,2022-05-24 03:08:02,2022-05-25 03:08:02.000,20,115.0,
12863,2281,3,20,CLOSED,2022-05-27 23:25:02,2022-05-28 09:25:02,2022-05-27 23:25:47,2022-05-28 09:25:47.000,99,103.0,
12864,2281,3,10,OPEN,2022-05-21 22:34:42,2022-05-22 03:34:42,2022-05-21 22:35:58,2022-05-21 22:41:58.000,88,118.0,
12865,2281,3,30,REJECTED,2022-05-05 06:06:35,2022-05-06 06:06:35,2022-05-05 06:08:00,2022-05-05 07:15:40.800,91,,105.0
12866,2281,3,20,OPEN,2022-05-20 09:47:31,2022-05-20 19:47:31,2022-05-20 09:48:07,2022-05-20 10:12:07.000,70,106.0,
12867,2281,1,30,CLOSED,2022-05-02 17:45:24,2022-05-03 17:45:24,2022-05-02 17:46:19,2022-05-03 17:46:19.000,41,110.0,
12868,2281,2,30,CLOSED,2022-05-13 00:59:10,2022-05-14 00:59:10,2022-05-13 01:00:04,2022-05-14 01:00:04.000,99,113.0,
12869,2281,3,20,CLOSED,2022-05-03 09:31:30,2022-05-03 19:31:30,2022-05-03 09:32:37,2022-05-03 19:32:37.000,69,112.0,
12870,2281,1,20,CLOSED,2022-05-04 14:37:02,2022-05-05 00:37:02,2022-05-04 14:37:52,2022-05-05 00:37:52.000,68,106.0,
12871,2281,1,20,CLOSED,2022-05-13 07:04:23,2022-05-13 17:04:23,2022-05-13 07:04:53,2022-05-13 17:04:53.000,12,102.0,
12872,2281,3,20,OPEN,2022-05-15 20:06:08,2022-05-16 06:06:08,2022-05-15 20:06:49,2022-05-15 20:30:49.000,53,112.0,
12873,2281,3,10,OPEN,2022-05-17 12:03:14,2022-05-17 17:03:14,2022-05-17 12:03:47,2022-05-17 12:09:47.000,20,108.0,
12874,2281,4,10,CLOSED,2022-05-05 03:11:13,2022-05-05 08:11:13,2022-05-05 03:12:11,2022-05-05 08:12:11.000,76,108.0,
12875,2281,3,10,REJECTED,2022-05-03 03:37:11,2022-05-03 08:37:11,2022-05-03 03:38:39,2022-05-03 03:40:09.000,75,,112.0
12876,2281,1,10,AWAITING_FINAL_SIGN_OFF,2022-05-31 15:37:46,2022-05-31 20:37:46,2022-05-31 15:38:19,2022-05-31 20:08:19.000,34,101.0,
12877,2281,3,30,CLOSED,2022-05-13 01:42:43,2022-05-14 01:42:43,2022-05-13 01:44:11,2022-05-14 01:44:11.000,28,110.0,
12878,2281,3,10,OPEN,2022-05-04 19:36:11,2022-05-05 00:36:11,2022-05-04 19:37:06,2022-05-04 19:43:06.000,14,105.0,
12879,2281,2,20,REQUESTED,2022-05-12 09:17:29,2022-05-12 19:17:29,2022-05-12 09:18:03,2022-05-12 09:18:03.000,100,,
12880,2281,2,20,REJECTED,2022-05-28 05:00:45,2022-05-28 15:00:45,2022-05-28 05:02:02,2022-05-28 05:02:38.000,59,,110.0
12881,2281,3,10,OPEN,2022-05-05 22:47:12,2022-05-06 03:47:12,2022-05-05 22:48:41,2022-05-05 22:54:41.000,10,113.0,
12882,2281,3,10,CLOSED,2022-05-17 03:03:19,2022-05-17 08:03:19,2022-05-17 03:04:27,2022-05-17 08:04:27.000,47,104.0,
12883,2281,2,10,OPEN,2022-05-30 21:03:31,2022-05-31 02:03:31,2022-05-30 21:04:33,2022-05-30 21:10:33.000,36,104.0,
12884,2281,1,30,OPEN,2022-05-07 16:45:24,2022-05-08 16:45:24,2022-05-07 16:45:55,2022-05-07 18:12:19.000,60,117.0,
12885,2281,3,20,CLOSED,2022-05-06 15:35:18,2022-05-07 01:35:18,2022-05-06 15:35:57,2022-05-07 01:35:57.000,82,112.0,
12886,2281,3,10,AWAITING_FINAL_SIGN_OFF,2022-05-21 22:28:04,2022-05-22 03:28:04,2022-05-21 22:28:38,2022-05-22 02:58:38.000,23,119.0,
12887,2281,2,10,CLOSED,2022-05-16 21:37:35,2022-05-17 02:37:35,2022-05-16 21:38:52,2022-05-17 02:38:52.000,38,107.0,
12888,2281,2,10,REQUESTED,2022-05-27 18:02:24,2022-05-27 23:02:24,2022-05-27 18:03:12,2022-05-27 18:03:12.000,22,,
12889,2281,4,20,OPEN,2022-05-02 13:54:13,2022-05-02 23:54:13,2022-05-02 13:54:55,2022-05-02 14:18:55.000,61,101.0,
12890,2281,3,10,OPEN,2022-05-05 05:22:06,2022-05-05 10:22:06,2022-05-05 05:22:42,2022-05-05 05:28:42.000,87,113.0,
12891,2281,3,20,OPEN,2022-05-01 19:05:02,2022-05-02 05:05:02,2022-05-01 19:05:58,2022-05-01 19:29:58.000,85,116.0,
12892,2281,2,20,OPEN,2022-05-13 13:19:51,2022-05-13 23:19:51,2022-05-13 13:21:17,2022-05-13 13:45:17.000,67,116.0,
12893,2281,2,20,OPEN,2022-05-15 20:38:12,2022-05-16 06:38:12,2022-05-15 20:38:44,2022-05-15 21:02:44.000,23,118.0,
12894,2281,4,10,OPEN,2022-05-06 12:28:09,2022-05-06 17:28:09,2022-05-06 12:29:27,2022-05-06 12:35:27.000,81,114.0,
12895,2281,3,10,OPEN,2022-05-20 23:49:58,2022-05-21 04:49:58,2022-05-20 23:51:13,2022-05-20 23:57:13.000,100,103.0,
12896,2281,2,20,CLOSED,2022-05-08 07:29:16,2022-05-08 17:29:16,2022-05-08 07:30:44,2022-05-08 17:30:44.000,79,106.0,
12897,2281,1,40,CLOSED,2022-05-17 00:20:00,2022-05-18 12:20:00,2022-05-17 00:20:45,2022-05-18 12:20:45.000,66,119.0,
12898,2281,2,10,OPEN,2022-05-08 02:30:51,2022-05-08 07:30:51,2022-05-08 02:31:24,2022-05-08 02:37:24.000,12,116.0,
12899,2281,4,10,OPEN,2022-05-04 11:17:57,2022-05-04 16:17:57,2022-05-04 11:18:46,2022-05-04 11:24:46.000,65,106.0,
12900,2281,1,30,CLOSED,2022-05-15 07:48:49,2022-05-16 07:48:49,2022-05-15 07:50:03,2022-05-16 07:50:03.000,27,102.0,
12901,2281,1,40,AWAITING_FINAL_SIGN_OFF,2022-05-02 22:19:21,2022-05-04 10:19:21,2022-05-02 22:20:46,2022-05-04 06:01:34.000,7,104.0,
12902,2281,1,10,OPEN,2022-05-10 08:40:15,2022-05-10 13:40:15,2022-05-10 08:41:08,2022-05-10 08:47:08.000,4,107.0,
12903,2281,1,10,OPEN,2022-05-19 09:22:41,2022-05-19 14:22:41,2022-05-19 09:23:34,2022-05-19 09:29:34.000,37,116.0,
12904,2281,3,20,REQUESTED,2022-05-28 19:55:31,2022-05-29 05:55:31,2022-05-28 19:56:01,2022-05-28 19:56:01.000,18,,
12905,2281,2,10,CLOSED,2022-05-20 13:17:29,2022-05-20 18:17:29,2022-05-20 13:18:56,2022-05-20 18:18:56.000,72,115.0,
12906,2281,2,40,CLOSED,2022-05-13 02:32:31,2022-05-14 14:32:31,2022-05-13 02:33:22,2022-05-14 14:33:22.000,30,110.0,
12907,2281,1,20,OPEN,2022-05-06 15:56:47,2022-05-07 01:56:47,2022-05-06 15:57:46,2022-05-06 16:21:46.000,40,110.0,
12908,2281,3,10,OPEN,2022-05-05 10:51:15,2022-05-05 15:51:15,2022-05-05 10:52:17,2022-05-05 10:58:17.000,66,115.0,
12909,2281,2,40,OPEN,2022-05-26 09:24:03,2022-05-27 21:24:03,2022-05-26 09:25:29,2022-05-26 12:18:17.000,63,116.0,
12910,2281,1,10,CLOSED,2022-05-09 15:58:10,2022-05-09 20:58:10,2022-05-09 15:59:10,2022-05-09 20:59:10.000,67,119.0,
12911,2281,2,20,CLOSED,2022-05-08 04:34:56,2022-05-08 14:34:56,2022-05-08 04:35:51,2022-05-08 14:35:51.000,57,117.0,
12912,2281,1,20,OPEN,2022-05-26 07:38:51,2022-05-26 17:38:51,2022-05-26 07:39:39,2022-05-26 08:03:39.000,1,110.0,
12913,2281,2,10,OPEN,2022-05-25 15:03:00,2022-05-25 20:03:00,2022-05-25 15:04:29,2022-05-25 15:10:29.000,62,104.0,
12914,2281,3,10,OPEN,2022-05-31 18:53:23,2022-05-31 23:53:23,2022-05-31 18:54:42,2022-05-31 19:00:42.000,37,102.0,
12915,2281,3,30,CLOSED,2022-05-07 22:18:31,2022-05-08 22:18:31,2022-05-07 22:19:46,2022-05-08 22:19:46.000,13,102.0,
12916,2281,3,10,CLOSED,2022-05-06 10:48:04,2022-05-06 15:48:04,2022-05-06 10:48:44,2022-05-06 15:48:44.000,30,103.0,
12917,2281,4,10,OPEN,2022-05-27 13:17:10,2022-05-27 18:17:10,2022-05-27 13:17:53,2022-05-27 13:23:53.000,37,118.0,
12918,2281,3,20,CLOSED,2022-05-24 09:59:06,2022-05-24 19:59:06,2022-05-24 09:59:54,2022-05-24 19:59:54.000,9,106.0,
12919,2281,4,30,CLOSED,2022-05-10 09:54:41,2022-05-11 09:54:41,2022-05-10 09:55:12,2022-05-11 09:55:12.000,59,105.0,
12920,2281,1,10,OPEN,2022-05-02 12:53:59,2022-05-02 17:53:59,2022-05-02 12:54:46,2022-05-02 13:00:46.000,43,102.0,
12921,2281,2,10,CLOSED,2022-05-14 19:05:47,2022-05-15 00:05:47,2022-05-14 19:06:32,2022-05-15 00:06:32.000,17,102.0,
12922,2281,3,20,REQUESTED,2022-05-31 23:53:21,2022-06-01 09:53:21,2022-05-31 23:53:54,2022-05-31 23:53:54.000,97,,
12923,2281,2,20,OPEN,2022-05-26 09:06:26,2022-05-26 19:06:26,2022-05-26 09:07:47,2022-05-26 09:31:47.000,43,107.0,
12924,2281,3,20,CLOSED,2022-05-28 13:11:40,2022-05-28 23:11:40,2022-05-28 13:12:34,2022-05-28 23:12:34.000,22,102.0,
12925,2281,3,10,OPEN,2022-05-25 03:11:49,2022-05-25 08:11:49,2022-05-25 03:13:08,2022-05-25 03:19:08.000,80,114.0,
12926,2281,3,20,CLOSED,2022-05-15 11:29:06,2022-05-15 21:29:06,2022-05-15 11:29:58,2022-05-15 21:29:58.000,98,115.0,
12927,2281,4,10,OPEN,2022-05-19 19:57:02,2022-05-20 00:57:02,2022-05-19 19:58:11,2022-05-19 20:04:11.000,12,108.0,
12928,2281,1,10,CLOSED,2022-05-26 18:01:35,2022-05-26 23:01:35,2022-05-26 18:02:45,2022-05-26 23:02:45.000,8,117.0,
12929,2281,3,30,AWAITING_FINAL_SIGN_OFF,2022-05-27 06:08:12,2022-05-28 06:08:12,2022-05-27 06:08:49,2022-05-28 03:30:25.000,41,110.0,
12930,2281,2,10,CLOSED,2022-05-30 14:01:18,2022-05-30 19:01:18,2022-05-30 14:02:06,2022-05-30 19:02:06.000,80,101.0,
12931,2281,1,10,OPEN,2022-05-05 19:51:28,2022-05-06 00:51:28,2022-05-05 19:52:11,2022-05-05 19:58:11.000,64,114.0,
12932,2281,4,30,CLOSED,2022-05-01 03:31:34,2022-05-02 03:31:34,2022-05-01 03:32:54,2022-05-02 03:32:54.000,97,118.0,
12933,2281,3,40,CLOSED,2022-05-28 03:03:56,2022-05-29 15:03:56,2022-05-28 03:04:41,2022-05-29 15:04:41.000,59,110.0,
12934,2281,4,10,OPEN,2022-05-26 23:40:12,2022-05-27 04:40:12,2022-05-26 23:40:54,2022-05-26 23:46:54.000,52,112.0,
12935,2281,1,20,OPEN,2022-05-18 06:51:34,2022-05-18 16:51:34,2022-05-18 06:52:34,2022-05-18 07:16:34.000,40,117.0,
12936,2281,2,10,AWAITING_FINAL_SIGN_OFF,2022-05-31 02:22:44,2022-05-31 07:22:44,2022-05-31 02:23:42,2022-05-31 06:53:42.000,40,107.0,
12937,2281,1,10,OPEN,2022-05-12 09:24:28,2022-05-12 14:24:28,2022-05-12 09:25:23,2022-05-12 09:31:23.000,92,106.0,
12938,2281,3,30,REQUESTED,2022-05-17 22:10:26,2022-05-18 22:10:26,2022-05-17 22:11:14,2022-05-17 22:11:14.000,32,,
12939,2281,3,10,CLOSED,2022-05-15 23:45:37,2022-05-16 04:45:37,2022-05-15 23:46:30,2022-05-16 04:46:30.000,75,101.0,
12940,2281,3,20,CLOSED,2022-05-29 15:53:14,2022-05-30 01:53:14,2022-05-29 15:54:31,2022-05-30 01:54:31.000,31,109.0,
12941,2281,3,30,OPEN,2022-05-21 14:37:15,2022-05-22 14:37:15,2022-05-21 14:38:08,2022-05-21 16:04:32.000,49,118.0,
12942,2281,2,10,CLOSED,2022-05-24 08:02:01,2022-05-24 13:02:01,2022-05-24 08:03:30,2022-05-24 13:03:30.000,29,103.0,
12943,2281,3,40,CLOSED,2022-05-25 22:29:54,2022-05-27 10:29:54,2022-05-25 22:30:36,2022-05-27 10:30:36.000,98,104.0,
12944,2281,1,10,CLOSED,2022-05-05 07:22:54,2022-05-05 12:22:54,2022-05-05 07:23:29,2022-05-05 12:23:29.000,9,110.0,
